Day of Year,Year,Month,Day,time,Is Daylight,Distance to Solar Noon,temperature,wind_direction,wind_speed,humidity,pressure,coverage
52,2016,2,21,1,0,1.0,75,0.0,0,89,29,Fair
52,2016,2,21,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
52,2016,2,21,4,0,0.75,75,90.0,7,89,29,Fair
52,2016,2,21,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
52,2016,2,21,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
52,2016,2,21,7,1,0.5,75,90.0,6,83,29,Fair
52,2016,2,21,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
52,2016,2,21,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
52,2016,2,21,10,1,0.25,84,90.0,12,70,29,Fair
52,2016,2,21,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
52,2016,2,21,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
52,2016,2,21,16,1,0.25,88,90.0,15,55,29,Fair
52,2016,2,21,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
52,2016,2,21,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
52,2016,2,21,19,0,0.5,82,90.0,12,70,29,Fair
52,2016,2,21,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
52,2016,2,21,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
52,2016,2,21,22,0,0.75,77,0.0,0,89,29,Fair
52,2016,2,21,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
52,2016,2,21,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
53,2016,2,22,1,0,1.0,75,0.0,0,89,29,Fair
53,2016,2,22,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
53,2016,2,22,4,0,0.75,75,90.0,7,89,29,Fair
53,2016,2,22,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
53,2016,2,22,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
53,2016,2,22,7,1,0.5,75,90.0,6,83,29,Fair
53,2016,2,22,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
53,2016,2,22,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
53,2016,2,22,10,1,0.25,84,90.0,12,70,29,Fair
53,2016,2,22,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
53,2016,2,22,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
53,2016,2,22,16,1,0.25,88,90.0,15,55,29,Fair
53,2016,2,22,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
53,2016,2,22,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
53,2016,2,22,19,0,0.5,82,90.0,12,70,29,Fair
53,2016,2,22,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
53,2016,2,22,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
53,2016,2,22,22,0,0.75,77,0.0,0,89,29,Fair
53,2016,2,22,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
53,2016,2,22,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
54,2016,2,23,1,0,1.0,75,0.0,0,89,29,Fair
54,2016,2,23,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
54,2016,2,23,4,0,0.75,75,90.0,7,89,29,Fair
54,2016,2,23,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
54,2016,2,23,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
54,2016,2,23,7,1,0.5,75,90.0,6,83,29,Fair
54,2016,2,23,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
54,2016,2,23,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
54,2016,2,23,10,1,0.25,84,90.0,12,70,29,Fair
54,2016,2,23,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
54,2016,2,23,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
54,2016,2,23,16,1,0.25,88,90.0,15,55,29,Fair
54,2016,2,23,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
54,2016,2,23,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
54,2016,2,23,19,0,0.5,82,90.0,12,70,29,Fair
54,2016,2,23,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
54,2016,2,23,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
54,2016,2,23,22,0,0.75,77,0.0,0,89,29,Fair
54,2016,2,23,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
54,2016,2,23,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
55,2016,2,24,1,0,1.0,75,0.0,0,89,29,Fair
55,2016,2,24,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
55,2016,2,24,4,0,0.75,75,90.0,7,89,29,Fair
55,2016,2,24,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
55,2016,2,24,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
55,2016,2,24,7,1,0.5,75,90.0,6,83,29,Fair
55,2016,2,24,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
55,2016,2,24,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
55,2016,2,24,10,1,0.25,84,90.0,12,70,29,Fair
55,2016,2,24,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
55,2016,2,24,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
55,2016,2,24,16,1,0.25,88,90.0,15,55,29,Fair
55,2016,2,24,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
55,2016,2,24,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
55,2016,2,24,19,0,0.5,82,90.0,12,70,29,Fair
55,2016,2,24,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
55,2016,2,24,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
55,2016,2,24,22,0,0.75,77,0.0,0,89,29,Fair
55,2016,2,24,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
55,2016,2,24,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
56,2016,2,25,1,0,1.0,75,0.0,0,89,29,Fair
56,2016,2,25,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
56,2016,2,25,4,0,0.75,75,90.0,7,89,29,Fair
56,2016,2,25,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
56,2016,2,25,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
56,2016,2,25,7,1,0.5,75,90.0,6,83,29,Fair
56,2016,2,25,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
56,2016,2,25,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
56,2016,2,25,10,1,0.25,84,90.0,12,70,29,Fair
56,2016,2,25,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
56,2016,2,25,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
56,2016,2,25,16,1,0.25,88,90.0,15,55,29,Fair
56,2016,2,25,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
56,2016,2,25,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
56,2016,2,25,19,0,0.5,82,90.0,12,70,29,Fair
56,2016,2,25,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
56,2016,2,25,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
56,2016,2,25,22,0,0.75,77,0.0,0,89,29,Fair
56,2016,2,25,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
56,2016,2,25,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
57,2016,2,26,1,0,1.0,75,0.0,0,89,29,Fair
57,2016,2,26,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
57,2016,2,26,4,0,0.75,75,90.0,7,89,29,Fair
57,2016,2,26,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
57,2016,2,26,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
57,2016,2,26,7,1,0.5,75,90.0,6,83,29,Fair
57,2016,2,26,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
57,2016,2,26,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
57,2016,2,26,10,1,0.25,84,90.0,12,70,29,Fair
57,2016,2,26,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
57,2016,2,26,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
57,2016,2,26,16,1,0.25,88,90.0,15,55,29,Fair
57,2016,2,26,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
57,2016,2,26,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
57,2016,2,26,19,0,0.5,82,90.0,12,70,29,Fair
57,2016,2,26,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
57,2016,2,26,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
57,2016,2,26,22,0,0.75,77,0.0,0,89,29,Fair
57,2016,2,26,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
57,2016,2,26,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
58,2016,2,27,1,0,1.0,75,0.0,0,89,29,Fair
58,2016,2,27,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
58,2016,2,27,4,0,0.75,75,90.0,7,89,29,Fair
58,2016,2,27,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
58,2016,2,27,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
58,2016,2,27,7,1,0.5,75,90.0,6,83,29,Fair
58,2016,2,27,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
58,2016,2,27,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
58,2016,2,27,10,1,0.25,84,90.0,12,70,29,Fair
58,2016,2,27,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
58,2016,2,27,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
58,2016,2,27,16,1,0.25,88,90.0,15,55,29,Fair
58,2016,2,27,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
58,2016,2,27,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
58,2016,2,27,19,0,0.5,82,90.0,12,70,29,Fair
58,2016,2,27,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
58,2016,2,27,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
58,2016,2,27,22,0,0.75,77,0.0,0,89,29,Fair
58,2016,2,27,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
58,2016,2,27,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
59,2016,2,28,1,0,1.0,75,0.0,0,89,29,Fair
59,2016,2,28,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
59,2016,2,28,4,0,0.75,75,90.0,7,89,29,Fair
59,2016,2,28,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
59,2016,2,28,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
59,2016,2,28,7,1,0.5,75,90.0,6,83,29,Fair
59,2016,2,28,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
59,2016,2,28,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
59,2016,2,28,10,1,0.25,84,90.0,12,70,29,Fair
59,2016,2,28,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
59,2016,2,28,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
59,2016,2,28,16,1,0.25,88,90.0,15,55,29,Fair
59,2016,2,28,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
59,2016,2,28,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
59,2016,2,28,19,0,0.5,82,90.0,12,70,29,Fair
59,2016,2,28,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
59,2016,2,28,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
59,2016,2,28,22,0,0.75,77,0.0,0,89,29,Fair
59,2016,2,28,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
59,2016,2,28,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
60,2016,2,29,1,0,1.0,75,0.0,0,89,29,Fair
60,2016,2,29,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
60,2016,2,29,4,0,0.75,75,90.0,7,89,29,Fair
60,2016,2,29,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
60,2016,2,29,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
60,2016,2,29,7,1,0.5,75,90.0,6,83,29,Fair
60,2016,2,29,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
60,2016,2,29,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
60,2016,2,29,10,1,0.25,84,90.0,12,70,29,Fair
60,2016,2,29,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
60,2016,2,29,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
60,2016,2,29,16,1,0.25,88,90.0,15,55,29,Fair
60,2016,2,29,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
60,2016,2,29,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
60,2016,2,29,19,0,0.5,82,90.0,12,70,29,Fair
60,2016,2,29,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
60,2016,2,29,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
60,2016,2,29,22,0,0.75,77,0.0,0,89,29,Fair
60,2016,2,29,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
60,2016,2,29,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
61,2016,3,1,1,0,1.0,75,0.0,0,89,29,Fair
61,2016,3,1,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
61,2016,3,1,4,0,0.75,75,90.0,7,89,29,Fair
61,2016,3,1,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
61,2016,3,1,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
61,2016,3,1,7,1,0.5,75,90.0,6,83,29,Fair
61,2016,3,1,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
61,2016,3,1,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
61,2016,3,1,10,1,0.25,84,90.0,12,70,29,Fair
61,2016,3,1,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
61,2016,3,1,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
61,2016,3,1,16,1,0.25,88,90.0,15,55,29,Fair
61,2016,3,1,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
61,2016,3,1,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
61,2016,3,1,19,0,0.5,82,90.0,12,70,29,Fair
61,2016,3,1,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
61,2016,3,1,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
61,2016,3,1,22,0,0.75,77,0.0,0,89,29,Fair
61,2016,3,1,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
61,2016,3,1,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
62,2016,3,2,1,0,1.0,75,0.0,0,89,29,Fair
62,2016,3,2,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
62,2016,3,2,4,0,0.75,75,90.0,7,89,29,Fair
62,2016,3,2,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
62,2016,3,2,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
62,2016,3,2,7,1,0.5,75,90.0,6,83,29,Fair
62,2016,3,2,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
62,2016,3,2,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
62,2016,3,2,10,1,0.25,84,90.0,12,70,29,Fair
62,2016,3,2,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
62,2016,3,2,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
62,2016,3,2,16,1,0.25,88,90.0,15,55,29,Fair
62,2016,3,2,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
62,2016,3,2,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
62,2016,3,2,19,0,0.5,82,90.0,12,70,29,Fair
62,2016,3,2,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
62,2016,3,2,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
62,2016,3,2,22,0,0.75,77,0.0,0,89,29,Fair
62,2016,3,2,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
62,2016,3,2,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
63,2016,3,3,1,0,1.0,75,0.0,0,89,29,Fair
63,2016,3,3,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
63,2016,3,3,4,0,0.75,75,90.0,7,89,29,Fair
63,2016,3,3,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
63,2016,3,3,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
63,2016,3,3,7,1,0.5,75,90.0,6,83,29,Fair
63,2016,3,3,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
63,2016,3,3,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
63,2016,3,3,10,1,0.25,84,90.0,12,70,29,Fair
63,2016,3,3,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
63,2016,3,3,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
63,2016,3,3,16,1,0.25,88,90.0,15,55,29,Fair
63,2016,3,3,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
63,2016,3,3,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
63,2016,3,3,19,0,0.5,82,90.0,12,70,29,Fair
63,2016,3,3,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
63,2016,3,3,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
63,2016,3,3,22,0,0.75,77,0.0,0,89,29,Fair
63,2016,3,3,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
63,2016,3,3,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
64,2016,3,4,1,0,1.0,75,0.0,0,89,29,Fair
64,2016,3,4,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
64,2016,3,4,4,0,0.75,75,90.0,7,89,29,Fair
64,2016,3,4,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
64,2016,3,4,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
64,2016,3,4,7,1,0.5,75,90.0,6,83,29,Fair
64,2016,3,4,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
64,2016,3,4,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
64,2016,3,4,10,1,0.25,84,90.0,12,70,29,Fair
64,2016,3,4,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
64,2016,3,4,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
64,2016,3,4,16,1,0.25,88,90.0,15,55,29,Fair
64,2016,3,4,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
64,2016,3,4,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
64,2016,3,4,19,0,0.5,82,90.0,12,70,29,Fair
64,2016,3,4,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
64,2016,3,4,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
64,2016,3,4,22,0,0.75,77,0.0,0,89,29,Fair
64,2016,3,4,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
64,2016,3,4,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
65,2016,3,5,1,0,1.0,75,0.0,0,89,29,Fair
65,2016,3,5,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
65,2016,3,5,4,0,0.75,75,90.0,7,89,29,Fair
65,2016,3,5,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
65,2016,3,5,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
65,2016,3,5,7,1,0.5,75,90.0,6,83,29,Fair
65,2016,3,5,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
65,2016,3,5,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
65,2016,3,5,10,1,0.25,84,90.0,12,70,29,Fair
65,2016,3,5,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
65,2016,3,5,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
65,2016,3,5,16,1,0.25,88,90.0,15,55,29,Fair
65,2016,3,5,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
65,2016,3,5,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
65,2016,3,5,19,0,0.5,82,90.0,12,70,29,Fair
65,2016,3,5,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
65,2016,3,5,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
65,2016,3,5,22,0,0.75,77,0.0,0,89,29,Fair
65,2016,3,5,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
65,2016,3,5,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
66,2016,3,6,1,0,1.0,75,0.0,0,89,29,Fair
66,2016,3,6,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
66,2016,3,6,4,0,0.75,75,90.0,7,89,29,Fair
66,2016,3,6,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
66,2016,3,6,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
66,2016,3,6,7,1,0.5,75,90.0,6,83,29,Fair
66,2016,3,6,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
66,2016,3,6,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
66,2016,3,6,10,1,0.25,84,90.0,12,70,29,Fair
66,2016,3,6,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
66,2016,3,6,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
66,2016,3,6,16,1,0.25,88,90.0,15,55,29,Fair
66,2016,3,6,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
66,2016,3,6,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
66,2016,3,6,19,0,0.5,82,90.0,12,70,29,Fair
66,2016,3,6,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
66,2016,3,6,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
66,2016,3,6,22,0,0.75,77,0.0,0,89,29,Fair
66,2016,3,6,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
66,2016,3,6,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
67,2016,3,7,1,0,1.0,75,0.0,0,89,29,Fair
67,2016,3,7,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
67,2016,3,7,4,0,0.75,75,90.0,7,89,29,Fair
67,2016,3,7,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
67,2016,3,7,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
67,2016,3,7,7,1,0.5,75,90.0,6,83,29,Fair
67,2016,3,7,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
67,2016,3,7,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
67,2016,3,7,10,1,0.25,84,90.0,12,70,29,Fair
67,2016,3,7,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
67,2016,3,7,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
67,2016,3,7,16,1,0.25,88,90.0,15,55,29,Fair
67,2016,3,7,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
67,2016,3,7,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
67,2016,3,7,19,0,0.5,82,90.0,12,70,29,Fair
67,2016,3,7,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
67,2016,3,7,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
67,2016,3,7,22,0,0.75,77,0.0,0,89,29,Fair
67,2016,3,7,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
67,2016,3,7,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
68,2016,3,8,1,0,1.0,75,0.0,0,89,29,Fair
68,2016,3,8,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
68,2016,3,8,4,0,0.75,75,90.0,7,89,29,Fair
68,2016,3,8,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
68,2016,3,8,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
68,2016,3,8,7,1,0.5,75,90.0,6,83,29,Fair
68,2016,3,8,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
68,2016,3,8,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
68,2016,3,8,10,1,0.25,84,90.0,12,70,29,Fair
68,2016,3,8,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
68,2016,3,8,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
68,2016,3,8,16,1,0.25,88,90.0,15,55,29,Fair
68,2016,3,8,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
68,2016,3,8,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
68,2016,3,8,19,0,0.5,82,90.0,12,70,29,Fair
68,2016,3,8,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
68,2016,3,8,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
68,2016,3,8,22,0,0.75,77,0.0,0,89,29,Fair
68,2016,3,8,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
68,2016,3,8,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
69,2016,3,9,1,0,1.0,75,0.0,0,89,29,Fair
69,2016,3,9,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
69,2016,3,9,4,0,0.75,75,90.0,7,89,29,Fair
69,2016,3,9,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
69,2016,3,9,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
69,2016,3,9,7,1,0.5,75,90.0,6,83,29,Fair
69,2016,3,9,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
69,2016,3,9,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
69,2016,3,9,10,1,0.25,84,90.0,12,70,29,Fair
69,2016,3,9,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
69,2016,3,9,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
69,2016,3,9,16,1,0.25,88,90.0,15,55,29,Fair
69,2016,3,9,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
69,2016,3,9,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
69,2016,3,9,19,0,0.5,82,90.0,12,70,29,Fair
69,2016,3,9,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
69,2016,3,9,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
69,2016,3,9,22,0,0.75,77,0.0,0,89,29,Fair
69,2016,3,9,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
69,2016,3,9,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
70,2016,3,10,1,0,1.0,75,0.0,0,89,29,Fair
70,2016,3,10,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
70,2016,3,10,4,0,0.75,75,90.0,7,89,29,Fair
70,2016,3,10,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
70,2016,3,10,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
70,2016,3,10,7,1,0.5,75,90.0,6,83,29,Fair
70,2016,3,10,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
70,2016,3,10,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
70,2016,3,10,10,1,0.25,84,90.0,12,70,29,Fair
70,2016,3,10,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
70,2016,3,10,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
70,2016,3,10,16,1,0.25,88,90.0,15,55,29,Fair
70,2016,3,10,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
70,2016,3,10,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
70,2016,3,10,19,0,0.5,82,90.0,12,70,29,Fair
70,2016,3,10,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
70,2016,3,10,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
70,2016,3,10,22,0,0.75,77,0.0,0,89,29,Fair
70,2016,3,10,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
